project_id,project_version,project_title,project_creation_datetime,project_publish_datetime,project_doi,nih_text,nibib_text,nhlbi_text,author_id,author_name,author_join_date,project_citation,project_citation_url
401,1.0.0,Q-Pain: A Question Answering Dataset to Measure Social Bias in Pain Management,2021-06-11 15:16:12.843175+00:00,2021-06-11 15:16:12.843198+00:00,10.13026/2tdv-hj07,,,,690,Pranav Rajpurkar,2020-03-04
123,1.0.0,QT Database,2019-02-20 15:56:46.526352+00:00,1999-11-16 05:00:00+00:00,10.13026/C24K53,,,,372,Roger Mark,2019-03-08,"Laguna P, Mark RG, Goldberger AL, Moody GB. A Database for Evaluation of Algorithms for Measurement of QT and Other Waveform Intervals in the ECG. Computers in Cardiology 24:673-676 (1997).",https://physionet.org/physiobank/database/qtdb/doc/index.shtml
123,1.0.0,QT Database,2019-02-20 15:56:46.526352+00:00,1999-11-16 05:00:00+00:00,10.13026/C24K53,,,,373,George Moody,2019-08-13,"Laguna P, Mark RG, Goldberger AL, Moody GB. A Database for Evaluation of Algorithms for Measurement of QT and Other Waveform Intervals in the ECG. Computers in Cardiology 24:673-676 (1997).",https://physionet.org/physiobank/database/qtdb/doc/index.shtml
277,1.0.0,QT Interval Measurement: The PhysioNet/Computing in Cardiology Challenge 2006,2019-04-17 16:35:53.510908+00:00,2006-11-01 05:00:00+00:00,,,,,473,George Moody,2019-08-13
626,1.0.0,RadCoref: Fine-tuning coreference resolution for different styles of clinical narratives,2024-01-30 18:41:41.159091+00:00,2024-01-30 18:41:41.159126+00:00,10.13026/z67q-xy65,,,,2003,Yuxiang Liao,2022-03-03,"Yuxiang Liao, Hantao Liu, Irena Spasić. (2023). ""Fine-tuning Coreference Resolution for Different Styles of Clinical Narratives"". Journal of Biomedical Informatics, 149. https://doi.org/10.1016/j.jbi.2023.104578",https://doi.org/10.1016/j.jbi.2023.104578
626,1.0.0,RadCoref: Fine-tuning coreference resolution for different styles of clinical narratives,2024-01-30 18:41:41.159091+00:00,2024-01-30 18:41:41.159126+00:00,10.13026/z67q-xy65,,,,2004,Hantao Liu,2023-09-25,"Yuxiang Liao, Hantao Liu, Irena Spasić. (2023). ""Fine-tuning Coreference Resolution for Different Styles of Clinical Narratives"". Journal of Biomedical Informatics, 149. https://doi.org/10.1016/j.jbi.2023.104578",https://doi.org/10.1016/j.jbi.2023.104578
626,1.0.0,RadCoref: Fine-tuning coreference resolution for different styles of clinical narratives,2024-01-30 18:41:41.159091+00:00,2024-01-30 18:41:41.159126+00:00,10.13026/z67q-xy65,,,,2002,Irena Spasic,2023-06-23,"Yuxiang Liao, Hantao Liu, Irena Spasić. (2023). ""Fine-tuning Coreference Resolution for Different Styles of Clinical Narratives"". Journal of Biomedical Informatics, 149. https://doi.org/10.1016/j.jbi.2023.104578",https://doi.org/10.1016/j.jbi.2023.104578
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,684,Saahil Jain,2021-05-10
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,682,Ashwin Agrawal,2021-05-29
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,681,Adriel Saporta,2021-02-25
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,683,Steven QH Truong,2021-05-31
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,685,Du Nguyen Duong,2021-05-31
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,686,Tan Bui,2021-05-31
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,678,Pierre Chambon,2020-10-27
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,679,Matthew Lungren,2019-10-23
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,688,Andrew Ng,2021-06-02
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,680,Curtis Langlotz,2021-04-19
400,1.0.0,RadGraph: Extracting Clinical Entities and Relations from Radiology Reports,2021-06-03 18:55:26.129463+00:00,2021-06-03 18:55:26.129500+00:00,10.13026/hm87-5p47,,,,687,Pranav Rajpurkar,2020-03-04
643,1.0.0,RaDialog Instruct Dataset,2024-03-26 03:59:42.781298+00:00,2024-03-26 03:59:42.781319+00:00,10.13026/zecj-bh52,,,,2117,Chantal Pellegrini,2021-11-24,"Chantal Pellegrini, Ege Özsoy, Benjamin Busam, Nassir Navab, & Matthias Keicher. (2023). RaDialog: A Large Vision-Language Model for Radiology Report Generation and Conversational Assistance. arXiv preprint arXiv:2311.18681.",https://arxiv.org/abs/2311.18681
643,1.0.0,RaDialog Instruct Dataset,2024-03-26 03:59:42.781298+00:00,2024-03-26 03:59:42.781319+00:00,10.13026/zecj-bh52,,,,2118,Ege Özsoy,2023-11-24,"Chantal Pellegrini, Ege Özsoy, Benjamin Busam, Nassir Navab, & Matthias Keicher. (2023). RaDialog: A Large Vision-Language Model for Radiology Report Generation and Conversational Assistance. arXiv preprint arXiv:2311.18681.",https://arxiv.org/abs/2311.18681
